gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
96107476	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	off Noosa Heads	3693ff90-4c16-11d8-b290-b8a03c50a862	-26.35	153.133333	500.0				0.0	0.0	1998-09-13T02:00Z	13	9	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5968			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107475	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU	OFF Cairns	3693ff90-4c16-11d8-b290-b8a03c50a862	-16.65	146.766667	500.0				0.0	0.0	1998-11-27T01:00Z	27	11	1998	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5967			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107474	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.833333	123.533333	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5958			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107473	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.666667	123.75	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5957			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107472	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.383333	124.116667	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5956			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107471	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.466667	124.416667	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5955			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107470	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.566667	124.316667	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5954			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107469	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.05	123.616667	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5953			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107468	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.933333	122.15	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5952			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107467	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.966667	122.15	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5951			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107466	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.4	122.116667	500.0				0.0	0.0	1998-07-15T02:00Z	15	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5950			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107465	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.8	123.5	500.0				0.0	0.0	1998-07-14T02:00Z	14	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5949			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107464	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.716667	122.2	500.0				0.0	0.0	1998-07-12T02:00Z	12	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5947			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107463	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.516667	124.316667	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5946			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107462	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.466667	124.0	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5945			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107461	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.816667	123.583333	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5935			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107460	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.833333	123.566667	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5934			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107459	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.85	123.55	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5933			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107458	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	123.383333	500.0				0.0	0.0	1998-07-13T02:00Z	13	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5930			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107457	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.566667	124.116667	500.0				0.0	0.0	1998-07-09T02:00Z	9	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5928			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107456	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.5	124.166667	500.0				0.0	0.0	1998-07-09T02:00Z	9	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5927			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107455	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.433333	124.183333	500.0				0.0	0.0	1998-07-09T02:00Z	9	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5926			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107454	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.6	122.083333	500.0				0.0	0.0	1998-07-04T02:00Z	4	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5923			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107453	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.7	124.1	500.0				0.0	0.0	1998-07-03T02:00Z	3	7	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5922			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107452	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.65	124.183333	500.0				0.0	0.0	1998-06-30T02:00Z	30	6	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5919			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107451	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.633333	124.183333	500.0				0.0	0.0	1998-06-30T02:00Z	30	6	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5918			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107450	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.516667	122.116667	500.0				0.0	0.0	1998-06-24T02:00Z	24	6	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5915			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107449	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	off Noosa Heads	3693ff90-4c16-11d8-b290-b8a03c50a862	-26.35	153.133333	500.0				0.0	0.0	1998-06-23T02:00Z	23	6	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5911			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107448	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	8-10 km off Port Kembla NSW	3693ff90-4c16-11d8-b290-b8a03c50a862	-34.483333	152.0	500.0				0.0	0.0	1997-10-25T02:00Z	25	10	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5909			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107447	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.733333	124.066667	500.0				0.0	0.0	1998-06-11T02:00Z	11	6	1998	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5907			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107445	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	5m from wandoo platform	3693ff90-4c16-11d8-b290-b8a03c50a862	-20.133333	116.416667	500.0				0.0	0.0	1996-09-13T02:00Z	13	9	1996	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5902			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107444	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	250m east of platform	3693ff90-4c16-11d8-b290-b8a03c50a862	-20.133333	116.416667	500.0				0.0	0.0	1996-08-21T02:00Z	21	8	1996	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5901			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107442	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-43.6	148.15	500.0				0.0	0.0	1996-09-30T02:00Z	30	9	1996	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5897			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84
96107441	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-41.0	148.833333	500.0				0.0	0.0	1996-10-05T02:00Z	5	10	1996	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5896			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107440	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-44.35	146.966667	500.0				0.0	0.0	1996-10-05T02:00Z	5	10	1996	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5895			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107439	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-42.833333	148.833333	500.0				0.0	0.0	1996-08-04T02:00Z	4	8	1996	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5894			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107438	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-43.166667	148.4	500.0				0.0	0.0	1996-08-28T02:00Z	28	8	1996	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5893			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107437	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-43.9	148.0	500.0				0.0	0.0	1996-08-27T02:00Z	27	8	1996	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5892			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107436	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	~9km SE of Double Island Point	3693ff90-4c16-11d8-b290-b8a03c50a862	-25.933333	153.266667	500.0				0.0	0.0	1996-08-27T02:00Z	27	8	1996	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5891			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107435	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Pseudorca	Pseudorca crassidens		SPECIES	Pseudorca crassidens (Owen, 1846)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-32.433333	154.816667	500.0				0.0	0.0	1996-08-27T02:00Z	27	8	1996	2440440	2440440	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5890			CC_BY_4_0					2017-02-19T16:11Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107434	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Stenella	Stenella coeruleoalba		SPECIES	Stenella coeruleoalba (Meyen, 1833)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-30.166667	156.683333	500.0				0.0	0.0	1996-07-26T02:00Z	26	7	1996	5220055	5220055	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5888			CC_BY_4_0					2017-02-20T02:59Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107433	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	AU	Sydney Harbour	3693ff90-4c16-11d8-b290-b8a03c50a862	-33.833333	151.25	500.0				0.0	0.0	1996-06-27T02:00Z	27	6	1996	8882459	8882459	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5887			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107432	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-33.416667	155.083333	500.0				0.0	0.0	1996-06-29T02:00Z	29	6	1996	8882459	8882459	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5886			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107431	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-44.283333	147.933333	500.0				0.0	0.0	1996-06-19T02:00Z	19	6	1996	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5885			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107430	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-44.283333	147.966667	500.0				0.0	0.0	1996-06-19T02:00Z	19	6	1996	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5884			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107429	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca		SPECIES	Orcinus orca (Linnaeus, 1758)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-26.766667	154.95	500.0				0.0	0.0	1997-07-20T02:00Z	20	7	1997	2440483	2440483	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5881			CC_BY_4_0					2017-02-19T03:47Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107428	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.166667	123.133333	500.0				0.0	0.0	1997-11-12T01:00Z	12	11	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5855			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107427	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.883333	123.766667	500.0				0.0	0.0	1997-11-04T01:00Z	4	11	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5849			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107426	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU	~12km E of Deloraine Is. Qld	3693ff90-4c16-11d8-b290-b8a03c50a862	-20.15	149.1	500.0				0.0	0.0	1996-07-20T02:00Z	20	7	1996	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-5848			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84
